time,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,gnss_x,gnss_y,true_x,true_y,true_speed,true_heading,true_yaw_rate,true_accel_x_vehicle
942.5,-0.56,0.973,9.9661,-0.0136,-0.0173,-0.0123,-6279.43305272556,1559.0365999997084,-6261.054224278565,1553.4260720005852,7.194444444444444,1.5068649162943444,0.04363323129985824,0.5801613159335
942.6,-0.1116,-0.3456,8.5752,-0.0183,0.0243,0.0059,-6279.43305272556,1559.0365999997084,-6260.341076833272,1553.4928640005749,7.261111111111111,1.4898828626724394,0.04363323129985824,0.5801613159335
942.7,-0.4739,1.0708,10.5763,0.0074,0.0593,-0.0292,-6279.43305272556,1559.0365999997084,-6259.62113750756,1553.5707879999036,7.333333333333333,1.4750126574454479,0.047124099243357136,0.5801613159335
942.8000000000001,-0.5449,0.0253,9.9729,0.027,-0.0008,-0.0986,-6279.43305272556,1559.0365999997084,-6258.8876144209935,1553.637579999102,7.383333333333333,1.482325587011304,0.03316115106813714,0.6801894401329999
942.9000000000001,0.3151,0.7035,8.9449,0.0722,-0.0577,0.0669,-6279.43305272556,1559.0365999997084,-6258.154091334411,1553.7266360001427,7.444444444444445,1.469375243961506,0.027925372751664394,0.49013568053449996
943.0,-0.4276,-0.1006,9.9047,-0.0071,0.0258,0.0889,-6279.43305272556,1559.0365999997084,-6257.413776367408,1553.8045600002624,7.4944444444444445,1.4650468274165602,0.020944160463442194,0.390107556335
943.1,-0.6101,-0.5902,9.6147,0.0039,0.0158,-0.0589,-6279.43305272556,1559.0365999997084,-6256.67346140039,1553.8824840003822,7.566666666666666,1.4702304552949834,0.015707856802864593,0.390107556335
943.2,-0.5208,-0.0427,10.4261,0.0251,-0.0006,0.0335,-6279.43305272556,1559.0365999997084,-6255.926354552921,1553.9604079997107,7.602777777777778,1.4634760310897652,0.017453292519943295,0.290079530202
943.3000000000001,0.5565,0.4996,9.5482,0.0721,-0.0334,-0.0123,-6279.43305272556,1559.0365999997084,-6255.179247705514,1554.0494640007514,7.611111111111111,1.4620623143956497,0.0,0.390107556335
943.4000000000001,-0.1464,0.1947,9.5255,0.0325,0.0203,0.0186,-6279.43305272556,1559.0365999997084,-6254.42534897764,1554.1385200002103,7.608333333333333,1.4552555303128718,0.006981210542892947,0.1900514060025
943.5,-0.1323,0.0789,9.7353,0.0328,0.0112,-0.0985,-6279.43305272556,1559.0365999997084,-6253.664658369347,1554.2164440003298,7.658333333333333,1.4634934843822853,0.0,0.09002572365885
943.6,0.4375,0.0212,9.6884,0.0262,0.013,-0.1562,-6279.43305272556,1559.0365999997084,-6252.897175880604,1554.3055000005797,7.688888888888888,1.4574720984629048,0.0,0.09002572365885
943.7,-0.3205,0.5599,10.0407,0.0309,-0.0302,0.0806,-6279.43305272556,1559.0365999997084,-6252.143277152746,1554.4056880001685,7.680555555555555,1.4535276543533977,0.0017454357170787011,0.0
943.8000000000001,0.2528,-0.0022,9.4019,0.0161,0.0066,0.0324,-6279.43305272556,1559.0365999997084,-6251.369002783582,1554.483612000288,7.677777777777778,1.4593570540550587,0.0017454357170787011,0.0
943.9000000000001,-0.7536,0.5874,9.4455,0.0458,-0.0115,-0.0228,-6279.43305272556,1559.0365999997084,-6250.601520294838,1554.5726680005378,7.691666666666666,1.457995697238503,0.0,0.0
944.0,-1.2911,0.5921,9.9987,0.017,0.0133,0.0712,-6279.43305272556,1559.0365999997084,-6249.834037806125,1554.6505919998665,7.699999999999999,1.4592872408849789,0.0,-0.09002572365885
944.1,-0.5572,-0.2743,9.8752,0.0395,-0.0139,-0.0424,-6279.43305272556,1559.0365999997084,-6249.0733471978165,1554.7507800002463,7.680555555555555,1.4520790310742422,0.0017454357170787011,-0.1900537595985
944.2,-0.7505,0.4972,9.9455,0.0469,0.0135,-0.0748,-6279.43305272556,1559.0365999997084,-6248.312656589493,1554.828704000366,7.699999999999999,1.4604217048987753,0.0,-0.1900537595985
944.3000000000001,-0.4221,-0.1181,9.9177,0.0415,0.0229,0.0549,-6279.43305272556,1559.0365999997084,-6247.5519659812,1554.9066279996946,7.699999999999999,1.467280848859113,0.0,-0.290081883798
944.4000000000001,0.0216,0.3889,9.643,0.0246,0.0401,0.0506,-6279.43305272556,1559.0365999997084,-6246.791275372906,1555.0290800003347,7.688888888888888,1.433107302105064,0.0,-0.290081883798
944.5,-0.9358,0.016,9.5513,0.0053,0.0175,-0.0278,-6279.43305272556,1559.0365999997084,-6246.030584764613,1555.1070039996634,7.683333333333334,1.4581527768711826,-0.005235774825814244,-0.290081883798
944.6,-0.8448,-0.1493,10.0362,0.0412,0.0148,0.0287,-6279.43305272556,1559.0365999997084,-6245.269894156305,1555.2183240001732,7.669444444444444,1.4436316374945897,0.0017454357170787011,-0.290081883798
944.7,-0.8676,0.1451,9.9478,0.052,0.0028,-0.0403,-6279.43305272556,1559.0365999997084,-6244.515995428432,1555.307380000423,7.647222222222222,1.4488501719580527,-0.006981210542892947,-0.1900537595985
944.8000000000001,-0.7946,0.3894,9.9299,0.0178,0.0108,-0.015,-6279.43305272556,1559.0365999997084,-6243.762096700574,1555.3964359998818,7.658333333333333,1.4514507125435245,-0.010472081977050348,-0.290081883798
944.9000000000001,-0.5049,0.2439,9.2271,0.0072,-0.0291,0.043,-6279.43305272556,1559.0365999997084,-6243.008197972685,1555.4966240002616,7.63611111111111,1.4526549897274006,-0.013962421085785893,-0.390109909931
945.0,-0.625,-0.3485,10.0495,0.018,-0.0291,-0.0585,-6279.43305272556,1559.0365999997084,-6242.247507364392,1555.5856799997205,7.647222222222222,1.4560234751837493,-0.012216985368707191,-0.390109909931
945.1,-0.9113,0.2892,9.9167,-0.0027,-0.0048,-0.0867,-6279.43305272556,1559.0365999997084,-6241.507192397374,1555.6858680001003,7.622222222222223,1.4482567600123748,-0.015707856802864593,-0.390109909931
945.2,-1.3419,0.3295,9.7446,-0.0071,-0.0399,0.057,-6279.43305272556,1559.0365999997084,-6240.760085549936,1555.7637920002198,7.561111111111111,1.462341567075969,-0.017453292519943295,-0.390109909931
945.3000000000001,-0.8821,-0.2946,9.4069,0.0344,-0.0476,0.0309,-6279.43305272556,1559.0365999997084,-6240.006186822077,1555.8417160003396,7.533333333333333,1.472673916247775,-0.017453292519943295,-0.390109909931
945.4000000000001,-1.542,0.1924,10.0784,0.0466,-0.0569,0.1028,-6279.43305272556,1559.0365999997084,-6239.26587185506,1555.9307720005893,7.513888888888889,1.4591825211298592,-0.017453292519943295,-0.49013568053449996
945.5,-0.7382,0.2095,10.1241,0.0272,-0.0805,0.0728,-6279.43305272556,1559.0365999997084,-6238.532348768493,1556.0198279992571,7.491666666666666,1.4507874874277664,-0.019198726491692745,-0.49013568053449996
945.6,-0.583,1.0326,9.2899,0.0369,-0.0917,0.0245,-6279.43305272556,1559.0365999997084,-6237.798825681894,1556.0977520001677,7.463888888888889,1.4643312424232426,-0.024434504808165492,-0.49013568053449996
945.7,-0.6224,0.1641,9.6948,0.0345,-0.0459,0.0913,-6279.43305272556,1559.0365999997084,-6237.065302595327,1556.1868080004174,7.422222222222222,1.4621321275657297,-0.019198726491692745,-0.5801613159335
945.8000000000001,-0.9069,1.2837,9.1932,0.0213,-0.0595,-0.0452,-6279.43305272556,1559.0365999997084,-6236.32498762834,1556.253600000407,7.375,1.4753093634182868,-0.013962421085785893,-0.5801613159335
945.9000000000001,-2.536,0.8678,9.6401,-0.0144,0.0093,-0.1077,-6279.43305272556,1559.0365999997084,-6235.605048302613,1556.3203920003966,7.313888888888888,1.4719583312544577,-0.019198726491692745,-0.6801894401329999
946.0,-0.9228,1.1421,9.1873,0.0545,-0.0257,-0.0284,-6279.43305272556,1559.0365999997084,-6234.878317096465,1556.3871840003862,7.280555555555556,1.4786953021671558,-0.017453292519943295,-0.780217466266
946.1,-1.8461,0.3974,9.6052,0.0207,-0.0263,-0.0978,-6279.43305272556,1559.0365999997084,-6234.171961531609,1556.4428440002457,7.2250000000000005,1.4908602470535564,-0.012216985368707191,-0.8802455904654999
946.2,-1.8448,0.1663,10.3919,-0.0261,0.0224,0.0261,-6279.43305272556,1559.0365999997084,-6233.465605966767,1556.4873720007658,7.102777777777778,1.5008958902525238,-0.015707856802864593,-0.9802736165985
946.3000000000001,-0.658,-0.01,9.9309,0.0104,-0.0216,-0.0313,-6279.43305272556,1559.0365999997084,-6232.759250401925,1556.5318999997044,7.041666666666667,1.5035313374230352,-0.012216985368707191,-1.0702968003349989
946.4000000000001,-1.4387,0.5381,9.1474,0.0349,-0.0001,-0.0484,-6279.43305272556,1559.0365999997084,-6232.066478597924,1556.5875600003549,6.947222222222223,1.4993425472182489,-0.010472081977050348,-1.0702968003349989
946.5,-1.8082,1.1241,9.5748,0.0159,0.0227,0.0095,-6279.43305272556,1559.0365999997084,-6231.380498674373,1556.6320880000842,6.905555555555555,1.503339351205316,-0.008726646259971648,-1.170324630334999
946.6,-1.8305,0.7258,10.2913,-0.0202,0.004,-0.0043,-6279.43305272556,1559.0365999997084,-6230.714894392113,1556.6988800000738,6.777777777777777,1.4921168841149923,-0.006981210542892947,-1.0702968003349989
946.7,-1.2779,0.6864,9.7022,0.0354,-0.0167,-0.0295,-6279.43305272556,1559.0365999997084,-6230.042498229416,1556.7434080005942,6.680555555555555,1.497370325163495,-0.008726646259971648,-1.0702968003349989
946.8000000000001,-1.7489,0.3264,9.5842,0.008,0.0103,0.0432,-6279.43305272556,1559.0365999997084,-6229.383685827576,1556.8102000005838,6.611111111111111,1.4927975625232701,-0.0034903391087355443,-1.170324630334999
946.9000000000001,-1.4224,0.6431,10.4424,0.0151,-0.0037,0.079,-6279.43305272556,1559.0365999997084,-6228.738457186606,1556.8547280003131,6.516666666666667,1.4962533144422188,-0.005235774825814244,-1.0702968003349989
947.0,-1.1222,0.6014,9.569,-0.0142,-0.0049,-0.0064,-6279.43305272556,1559.0365999997084,-6228.093228545622,1556.9215200003027,6.413888888888889,1.486287484413331,-0.010472081977050348,-1.170324630334999
947.1,-1.3743,1.1031,9.5907,0.0386,-0.0121,-0.0186,-6279.43305272556,1559.0365999997084,-6227.461583665523,1556.9771800001622,6.338888888888889,1.4841930893109379,-0.0017454357170787011,-1.170324630334999
947.2,-1.264,0.2097,9.9223,0.0035,-0.0318,-0.0292,-6279.43305272556,1559.0365999997084,-6226.836730665843,1557.0328400000217,6.272222222222221,1.4861478580731717,-0.006981210542892947,-1.170324630334999
947.3000000000001,-1.0266,0.3596,9.9503,-0.0309,-0.0016,0.0064,-6279.43305272556,1559.0365999997084,-6226.218669546599,1557.0884999998812,6.175,1.4841930893109379,-0.006981210542892947,-1.0702968003349989
947.4000000000001,-1.2922,0.7498,9.893,0.0034,-0.0246,-0.0027,-6279.43305272556,1559.0365999997084,-6225.614192188255,1557.1330280004013,6.080555555555556,1.488765851951163,-0.005235774825814244,-0.9802736165985
947.5,-1.0178,0.4165,9.3674,0.0614,-0.0367,-0.0284,-6279.43305272556,1559.0365999997084,-6225.009714829836,1557.199820000391,6.025,1.4821161475010647,-0.0017454357170787011,-0.9802736165985
947.6,-0.799,0.2589,9.7419,0.0117,0.0061,0.0175,-6279.43305272556,1559.0365999997084,-6224.418821232319,1557.2443480001202,5.941666666666666,1.4852228335696147,0.0,-0.9802736165985
947.7,-0.7859,-0.0049,10.0445,0.0338,-0.0629,0.0266,-6279.43305272556,1559.0365999997084,-6223.8347195152355,1557.2888759998498,5.872222222222223,1.5002501184292858,-0.006981210542892947,-0.8802455904654999
947.8000000000001,-1.6087,0.9191,10.4402,-0.0673,-0.0038,-0.0404,-6279.43305272556,1559.0365999997084,-6223.257409678573,1557.3334040003701,5.819444444444444,1.494124012754786,-0.005235774825814244,-0.8802455904654999
947.9000000000001,-1.3967,0.5377,9.7958,-0.0064,-0.033,-0.0406,-6279.43305272556,1559.0365999997084,-6222.68009984191,1557.3890640002296,5.727777777777778,1.4898828626724394,0.0,-0.8802455904654999
948.0,-0.9358,0.6598,9.5605,0.0022,0.0014,0.0497,-6220.479530582194,1557.7007599999172,-6222.116373766118,1557.433591999959,5.675,1.4952759300611018,0.0017454357170787011,-0.9802736165985
948.1,-0.8656,0.954,9.4484,0.019,0.0086,0.0609,-6220.479530582194,1557.7007599999172,-6221.552647690326,1557.4892519998184,5.608333333333333,1.4888880249988028,0.0,-0.9802736165985
948.2,-1.2123,0.6633,9.6746,-0.036,0.0035,-0.0318,-6220.479530582194,1557.7007599999172,-6221.002505375389,1557.5115160008695,5.547222222222222,1.509448003587296,0.0,-0.9802736165985
948.3000000000001,-1.8056,0.4396,10.0793,-0.0106,-0.0117,-0.0353,-6220.479530582194,1557.7007599999172,-6220.472738701758,1557.556043999808,5.486111111111111,1.5038629499809142,0.0052363071512361034,-0.9802736165985
948.4000000000001,-1.7228,0.8138,9.9255,-0.0302,-0.0071,-0.0068,-6220.479530582194,1557.7007599999172,-6219.929388267256,1557.6005720003284,5.394444444444445,1.495188663598502,0.0034908714341574023,-0.8802455904654999
948.5,-1.1472,1.1321,9.519,-0.0373,0.0177,-0.0411,-6220.479530582194,1557.7007599999172,-6219.41320535448,1557.6117039996675,5.313888888888888,1.5256621123383232,0.010472081977050348,-0.9802736165985
948.6,-1.5813,0.4416,9.4337,-0.0683,0.0551,0.0647,-6220.479530582194,1557.7007599999172,-6218.890230561269,1557.6339679999276,5.241666666666667,1.5356104890746909,0.015707856802864593,-1.0702968003349989
948.7,-0.6808,1.2573,9.6805,-0.0092,0.0355,0.0511,-6220.479530582194,1557.7007599999172,-6218.387631409364,1557.6451000000577,5.1611111111111105,1.543639003633865,0.019198726491692745,-0.9802736165985
948.8000000000001,-1.5572,0.9898,10.0568,-0.0272,0.083,0.006,-6220.479530582194,1557.7007599999172,-6217.885032257443,1557.6451000000577,5.080555555555555,1.5541633390233909,0.020944160463442194,-0.9802736165985
948.9000000000001,-0.686,1.222,9.447,0.0533,0.0391,-0.0102,-6220.479530582194,1557.7007599999172,-6217.396016866393,1557.6784959996571,4.975,1.5342491322581355,0.03490658503988659,-1.0702968003349989
949.0,-1.2012,1.5183,9.9707,0.0401,0.0913,-0.0222,-6220.479530582194,1557.7007599999172,-6216.900209594907,1557.7452879996465,4.9,1.488189893298005,0.05410531153157934,-1.0702968003349989
949.1,-2.2981,0.3442,11.3882,-0.0598,0.084,0.0126,-6220.479530582194,1557.7007599999172,-6216.417986084292,1557.7898160001669,4.8277777777777775,1.4944207187276246,0.07853981633974483,-1.170324630334999
949.2,-1.4239,1.1714,10.0951,-0.1452,0.147,0.0777,-6220.479530582194,1557.7007599999172,-6215.942554454098,1557.8677400002866,4.705555555555556,1.4544701321494744,0.09075733054321537,-1.170324630334999
949.3000000000001,-0.5292,2.2301,9.0694,-0.1195,0.1647,0.05,-6220.479530582194,1557.7007599999172,-6215.480706584774,1557.923400000146,4.624999999999999,1.4481171336722152,0.11519183535138086,-1.4704091009999998
949.4000000000001,-1.2684,2.8047,9.412,-0.0165,0.2002,0.0485,-6220.479530582194,1557.7007599999172,-6215.0256505958705,1557.9901920001357,4.580555555555555,1.4379244108405682,0.14311720810304523,-1.570436931
949.5,-1.4545,2.4834,9.4435,0.0628,0.2134,0.0353,-6220.479530582194,1557.7007599999172,-6214.604554009157,1558.0347200006559,4.444444444444445,1.4596363067353777,0.15358928833476634,-1.3703812709999998
949.6,-1.2817,1.8668,9.9803,0.0918,0.1744,0.0627,-6220.479530582194,1557.7007599999172,-6214.176665541979,1558.0903799997245,4.322222222222222,1.443806170419789,0.17802375823634684,-1.3703812709999998
949.7,-1.6076,0.0437,10.9727,0.0005,0.2307,0.0235,-6220.479530582194,1557.7007599999172,-6213.762360835671,1558.1794359999742,4.186111111111111,1.408480706359424,0.20245836776426743,-1.4704091009999998
949.8000000000001,-1.7074,0.7738,10.2042,-0.1363,0.2682,-0.02,-6220.479530582194,1557.7007599999172,-6213.368431770655,1558.279624000354,4.094444444444444,1.3636431978756896,0.19896736019442837,-1.3703812709999998
949.9000000000001,-1.4028,1.9591,9.2829,-0.0719,0.1928,-0.0099,-6220.479530582194,1557.7007599999172,-6212.988086466507,1558.390944000073,3.977777777777778,1.328719159543283,0.2303836357961767,-1.3703812709999998
950.0,-1.819,2.075,9.5925,-0.0679,0.2202,0.0325,-6220.479530582194,1557.7007599999172,-6212.6077411623455,1558.4911319996618,3.8499999999999996,1.312749396887535,0.2583090783610112,-1.3703812709999998
950.1,-1.8259,1.8545,10.1946,-0.0524,0.2419,0.0655,-6220.479530582194,1557.7007599999172,-6212.247771499489,1558.5913200000416,3.708333333333333,1.3187533295143954,0.22340249332112458,-1.170324630334999
950.2,-1.1911,1.7754,9.3657,0.0179,0.2082,0.0393,-6220.479530582194,1557.7007599999172,-6211.9013855975045,1558.7026399997605,3.5861111111111112,1.296727274354227,0.21467584706115292,-1.4704091009999998
950.3000000000001,-1.5619,1.2875,9.4188,0.001,0.2292,0.0192,-6220.479530582194,1557.7007599999172,-6211.5617915759385,1558.8139600002705,3.488888888888889,1.277074866976771,0.24783692831612,-1.570436931
950.4000000000001,-1.1239,1.2389,9.522,0.023,0.2216,-0.0078,-6220.479530582194,1557.7007599999172,-6211.256156956534,1558.9364120001196,3.386111111111111,1.2488179863869826,0.2408557858410679,-1.4704091009999998
950.5,-1.7833,0.4238,10.0458,0.0046,0.1869,-0.0129,-6220.479530582194,1557.7007599999172,-6210.964106097985,1559.0477319998386,3.222222222222222,1.2187285100826004,0.22514729897434332,-1.3703812709999998
950.6,-1.6386,0.7961,9.9889,-0.0204,0.1844,0.0025,-6220.479530582194,1557.7007599999172,-6210.6788471198715,1559.1924479999477,3.1,1.1674681899515271,0.237364952804154,-1.3703812709999998
950.7,-1.2553,0.758,10.1513,-0.0964,0.2038,0.0262,-6220.479530582194,1557.7007599999172,-6210.413963783064,1559.3371640000569,2.9555555555555557,1.1242887442571874,0.23561944901923448,-1.3703812709999998
950.8000000000001,-0.7239,1.4874,9.774,-0.086,0.2304,0.0543,-6220.479530582194,1557.7007599999172,-6210.162664207096,1559.470748000036,2.8305555555555553,1.1165220290858124,0.21118501402423906,-1.270353441
950.9000000000001,-0.2917,1.4954,9.6899,-0.0662,0.2217,0.0141,-6220.479530582194,1557.7007599999172,-6209.911364631128,1559.604331999224,2.7138888888888886,1.1138516753302612,0.19896736019442837,-1.270353441
951.0,-0.7146,0.9874,9.8263,-0.0487,0.2303,-0.0075,-6220.479530582194,1557.7007599999172,-6209.694024457352,1559.7379159999944,2.6777775,1.0817027105085255,0.22514729897434332,-0.9802736165985
951.1,-0.5083,1.123,9.5202,-0.0669,0.2579,-0.032,-6220.479530582194,1557.7007599999172,-6209.4698924030945,1559.8603679998432,2.6249999999999996,1.0872004976523078,0.23911028205614837,-0.6801894401329999
951.2,-0.2722,0.8449,9.5741,-0.0626,0.2497,0.0149,-6220.479530582194,1557.7007599999172,-6209.245760348867,1559.9716880003532,2.563888888888889,1.0936931224697266,0.23387394523431498,-0.49013568053449996
951.3000000000001,-0.4402,1.453,9.4455,-0.05,0.2439,0.0342,-6220.479530582194,1557.7007599999172,-6209.048795816367,1560.1164039996715,2.547222222222222,1.0324844256022854,0.24609159906412564,-0.390109909931
951.4000000000001,-0.3018,0.9945,9.9205,-0.0146,0.2675,0.0376,-6220.479530582194,1557.7007599999172,-6208.845039403445,1560.2277240001813,2.5194444444444444,1.0516655940817032,0.25656357457609164,-0.290081883798
951.5,-0.0873,0.7456,10.1234,-0.0646,0.2927,-0.006,-6220.479530582194,1557.7007599999172,-6208.648074870929,1560.3947039997597,2.5166663888888885,0.981241558763732,0.24434609527920614,-0.1900537595985
951.6,0.4255,0.5378,9.9699,-0.082,0.2899,0.0109,-6220.479530582194,1557.7007599999172,-6208.457902218849,1560.53942000066,2.5277775,0.9524785326908655,0.25656357457609164,-0.1900537595985
951.7,0.3369,1.2616,9.7078,-0.0599,0.2773,-0.0018,-6220.479530582194,1557.7007599999172,-6208.2745214472025,1560.6952680001084,2.5444444444444443,0.9170134422903407,0.28623382279414483,-0.09002572365885
951.8000000000001,0.5034,2.4268,9.688,-0.0079,0.2955,-0.0123,-6220.479530582194,1557.7007599999172,-6208.097932555992,1560.8399840002176,2.5833333333333335,0.8920377806943018,0.28623382279414483,0.1900514060025
951.9000000000001,0.6106,2.053,9.3831,0.0142,0.3136,-0.0074,-6220.479530582194,1557.7007599999172,-6207.921343664767,1560.9735680001968,2.6222222222222222,0.9218829109034049,0.28623382279414483,0.49013568053449996
952.0,0.5574,0.8178,9.8986,0.0165,0.3019,0.0373,-6220.479530582194,1557.7007599999172,-6207.744754773572,1561.1071520001758,2.6916666666666664,0.9213767654203264,0.29670597283903605,0.49013568053449996
952.1,0.9416,0.0668,10.068,-0.1149,0.3316,-0.0085,-6220.479530582194,1557.7007599999172,-6207.561374001926,1561.2963960000143,2.8,0.8441983058971373,0.31241376157405976,0.390107556335
952.2,1.0829,0.7529,10.2651,-0.1586,0.3646,-0.0051,-6220.479530582194,1557.7007599999172,-6207.3915769911355,1561.496772000774,2.9,0.7832514084174953,0.33510339091583646,0.5801613159335
952.3000000000001,0.5912,2.5823,10.4728,-0.1074,0.345,-0.0168,-6220.479530582194,1557.7007599999172,-6207.221779980345,1561.730544000342,3.033333333333333,0.69254664719135,0.34732034661394634,0.780217466266
952.4000000000001,0.1398,2.099,10.1288,-0.032,0.3413,0.1375,-6220.479530582194,1557.7007599999172,-6207.031607328295,1561.9531839997799,3.172222222222222,0.684221426659337,0.36477363913388966,1.0702968003349989
952.5,1.9968,1.9161,9.0776,-0.0079,0.3615,0.0744,-6220.479530582194,1557.7007599999172,-6206.834642795779,1562.1758240000088,3.3055555555555554,0.7105235384868915,0.36302883348067094,0.9802712630025
952.6,1.3179,2.0354,9.2064,0.1045,0.3597,0.0862,-6220.479530582194,1557.7007599999172,-6206.651262024133,1562.431859999837,3.463888888888889,0.67409851699777,0.356046992873918,0.8802455904654999
952.7,1.0877,0.9565,10.0759,0.057,0.3647,0.1117,-6220.479530582194,1557.7007599999172,-6206.474673132907,1562.6878959996652,3.6,0.6181432611788317,0.3752457891787809,0.8802455904654999
952.8000000000001,0.9487,0.4607,10.3979,-0.0413,0.3689,0.1607,-6220.479530582194,1557.7007599999172,-6206.325251763437,1562.9328000001542,3.7361111111111107,0.5935166654331917,0.38920877226058587,1.0702968003349989
952.9000000000001,2.0979,1.1267,9.9445,-0.1664,0.3673,0.1753,-6220.479530582194,1557.7007599999172,-6206.175830393938,1563.2222320003725,3.841666666666667,0.5231798965778202,0.38571793922367203,1.170324630334999
953.0,1.1524,2.7393,10.2693,-0.0021,0.2979,0.0579,-6220.479530582194,1557.7007599999172,-6206.033200904889,1563.5673239996595,4.016666666666667,0.4542393911240442,0.3909535779138046,1.3703812709999998
953.1,0.8469,1.6839,10.301,-0.0142,0.3691,-0.0098,-6220.479530582194,1557.7007599999172,-6205.8905714158245,1563.8790200009291,4.208333333333333,0.4282688918543686,0.3717554797406426,1.570436931
953.2,0.3467,2.269,9.4919,-0.0185,0.3521,-0.0237,-6220.479530582194,1557.7007599999172,-6205.76152568763,1564.1573200002265,4.3,0.4286179577047675,0.35081135418378545,1.660460997335
953.3000000000001,0.815,2.2422,9.1549,0.0236,0.3306,0.0245,-6220.479530582194,1557.7007599999172,-6205.632479959437,1564.4912800001744,4.341666666666667,0.40708059473515745,0.3438300371758081,1.570436931
953.4000000000001,-0.3055,1.6909,9.4172,0.0016,0.3492,0.0566,-6220.479530582194,1557.7007599999172,-6205.489850470388,1564.9031640002418,4.436111111111111,0.3692244032594004,0.3490658503988659,1.3703812709999998
953.5,0.9389,-0.1461,10.3634,0.0213,0.2899,0.0169,-6220.479530582194,1557.7007599999172,-6205.381180383469,1565.2927840000489,4.655555555555556,0.3199537584756005,0.3298670540940031,1.660460997335
953.6,0.6241,0.752,10.0572,-0.0625,0.2708,0.0278,-6220.479530582194,1557.7007599999172,-6205.272510296581,1565.6935359999864,4.780555555555556,0.28813640621174386,0.31241376157405976,1.570436931
953.7,-0.0774,0.3698,10.1394,-0.0817,0.2412,0.0707,-6220.479530582194,1557.7007599999172,-6205.191007731403,1566.1388159996532,4.886111111111111,0.22223277365643798,0.3298670540940031,1.3703812709999998
953.8000000000001,0.588,2.3624,9.5446,-0.1032,0.2195,-0.0668,-6220.479530582194,1557.7007599999172,-6205.1095051662405,1566.606360000371,4.969444444444444,0.19221311052213552,0.3141592653589793,1.4704091009999998
953.9000000000001,0.0551,2.022,8.8518,-0.0677,0.2689,-0.0196,-6220.479530582194,1557.7007599999172,-6205.021210720627,1567.085036000428,5.0472222222222225,0.18938567713390472,0.26354489158406896,1.570436931
954.0,0.7926,1.4087,9.5934,-0.0387,0.266,0.0186,-6220.479530582194,1557.7007599999172,-6204.939708155465,1567.5748439998242,5.169444444444444,0.16814502013713373,0.24958243210103956,1.270353441
954.1,0.6816,1.0185,9.8491,-0.0179,0.2283,-0.0853,-6220.479530582194,1557.7007599999172,-6204.8717893511275,1568.0423880005421,5.269444444444444,0.15236724369910498,0.25656357457609164,1.270353441
954.2,0.4329,1.7191,10.0988,0.0109,0.1597,0.0349,-6220.479530582194,1557.7007599999172,-6204.824246188126,1568.5544600001983,5.363888888888888,0.1104095284811613,0.23387394523431498,1.3703812709999998
954.3000000000001,0.7313,1.3103,9.749,-0.0661,0.213,-0.0287,-6220.479530582194,1557.7007599999172,-6204.790286785966,1569.0776640007757,5.444444444444445,0.07951720072086166,0.2408557858410679,1.270353441
954.4000000000001,0.9875,1.1832,9.4954,-0.0507,0.2003,-0.0071,-6220.479530582194,1557.7007599999172,-6204.7699111446755,1569.6119999999014,5.552777777777777,0.04532620067429274,0.23212913958109627,1.270353441
954.5,1.0113,0.891,9.698,-0.0004,0.1426,0.0219,-6220.479530582194,1557.7007599999172,-6204.749535503384,1570.168600000078,5.6611111111111105,0.03282964323001334,0.21642065271437166,1.270353441
954.6,1.619,0.8117,10.1322,-0.0355,0.1487,0.0261,-6220.479530582194,1557.7007599999172,-6204.735951742514,1570.7252000002545,5.747222222222223,0.019338248112097174,0.19722255454120963,1.270353441
954.7,1.0885,0.7274,9.8481,-0.014,0.0956,0.0416,-6220.479530582194,1557.7007599999172,-6204.735951742514,1571.2929319997704,5.874999999999999,0.0013439035240356337,0.17453292519943295,1.270353441
954.8000000000001,0.2748,0.2593,9.9559,-0.0413,0.0723,0.0462,-6220.479530582194,1557.7007599999172,-6204.75632738382,1571.849531999947,5.9750000000000005,6.258192192291029,0.16057050062298855,1.270353441
954.9000000000001,1.3812,0.417,9.6808,-0.0193,0.0476,-0.0365,-6220.479530582194,1557.7007599999172,-6204.776703025095,1572.439527999723,6.058333333333333,6.2519090069838485,0.13613599581482305,1.3703812709999998
955.0,-0.3637,0.2677,9.8541,-0.0492,0.0521,0.0343,-6220.479530582194,1557.7007599999172,-6204.824246188126,1573.01839200016,6.138888888888889,6.219306256556593,0.11868270329487976,1.3703812709999998
955.1,1.13,0.7378,9.7255,-0.0517,0.0598,0.0688,-6220.479530582194,1557.7007599999172,-6204.844621829402,1573.619520000066,6.225,6.241227591961643,0.10122941077493647,1.3703812709999998
955.2,0.5024,1.2309,9.9468,0.0552,-0.006,0.025,-6220.479530582194,1557.7007599999172,-6204.885373111968,1574.2317800001022,6.316666666666666,6.219568055944394,0.08552102862796704,1.270353441
955.3000000000001,1.3378,0.3477,9.5726,0.0066,0.0597,0.0121,-6220.479530582194,1557.7007599999172,-6204.939708155465,1574.8440400001382,6.405555555555555,6.200142541369696,0.07330403802327208,1.270353441
955.4000000000001,0.4921,0.2983,9.746,-0.0065,0.0145,0.0563,-6220.479530582194,1557.7007599999172,-6204.987251318466,1575.4785639996435,6.502777777777777,6.199793475519297,0.059341089848052093,1.170324630334999
